"LOTNO","UDATE","SNO","PAL_1","PAL_2","PAL_3"
"a001",2021/06/01 8:01:50,1225,20.58797,1.45395,0.0459
"a001",2021/06/01 8:01:50,1226,20.32787,1.0565067,0.06725
"a001",2021/06/01 8:01:50,1227,20.20777,0.98799,0.03983
"a001",2021/06/01 8:01:50,1228,20.65187,0.9510984,0.04746
"a001",2021/06/01 8:01:50,1229,20.27124,0.7218489,0.07549
"a001",2021/06/01 8:01:50,1230,20.3344,0.7830865,0.08928
"a001",2021/06/01 8:01:50,1231,20.47077,0.7131,0.03378
"a001",2021/06/01 8:01:50,1232,20.149,1.18409,0.062
"a001",2021/06/01 8:01:50,1233,20.42842,0.7519868,0.06118
"a001",2021/06/01 8:01:50,1234,21.47802,1.5116388,0.04376
"a001",2021/06/01 8:01:50,1235,22.03852,2.319456,0.02072
"a001",2021/06/01 8:01:50,1236,21.31933,1.1859001,0.09197
"a001",2021/06/01 8:01:50,1237,21.72854,0.65507,0.08047
"a001",2021/06/01 8:01:50,1238,20.75894,0.865584,0.03314
"a001",2021/06/01 8:01:50,1239,21.60068,1.0203495,0.14047
"a001",2021/06/01 8:01:50,1240,21.46294,1.01782,0.09471
"a001",2021/06/01 8:01:50,1241,21.65399,0.91454,0.11625
"a001",2021/06/01 8:01:50,1242,21.23477,1.5677079,0.03952
"a001",2021/06/01 8:01:50,1243,20.60372,2.287447,0.10464
"a001",2021/06/01 8:01:50,1244,20.69383,1.13542,0.05455
"a001",2021/06/01 8:01:50,1245,21.57358,0.9280484,0.05621
"a001",2021/06/01 8:01:50,1246,20.41793,1.362173,0.15465
"a001",2021/06/01 8:01:50,1247,20.13966,2.0800355,0.06284
"a001",2021/06/01 8:01:50,1248,20.48405,0.764179,0.19003
"a001",2021/06/01 8:01:50,1249,20.90085,0.81396,0.07128
"a001",2021/06/01 8:01:50,1250,20.72664,0.9145865,0.09019
"a001",2021/06/01 8:01:50,1251,21.09772,0.71202,0.14059
"a001",2021/06/01 8:01:50,1252,21.21011,1.05814,0.03555
"a001",2021/06/01 8:01:50,1253,21.05627,0.88681,0.03466
"a001",2021/06/01 8:01:50,1254,21.60413,0.82469,0.09939
"a001",2021/06/01 8:01:50,1255,20.59045,0.69596,0.06739
"a001",2021/06/01 8:01:50,1256,21.08992,2.1695314,0.07042
"a001",2021/06/01 8:01:50,1257,22.10354,1.1817669,0.08023
"a001",2021/06/01 8:01:50,1258,20.8589,0.8309,0.03224
"a001",2021/06/01 8:01:50,1259,21.85475,14.63804,0.54525
"a001",2021/06/01 8:01:50,1260,20.99209,1.4499189,0.06898
"a001",2021/06/01 8:01:50,1261,20.51095,1.70356,0.08708
"a001",2021/06/01 8:01:50,1262,20.62578,1.08407,0.03396
"a001",2021/06/01 8:01:50,1263,20.88682,1.06867,0.11856
"a001",2021/06/01 8:01:50,1264,21.38044,4.1002,0.10453
"a001",2021/06/01 8:01:50,1265,21.01764,0.6664473,0.02499
"a001",2021/06/01 8:01:50,1266,21.28007,0.8075176,0.02213
"a001",2021/06/01 8:01:50,1267,20.85153,1.646588601,0.03898
"a001",2021/06/01 8:01:50,1268,21.07347,1.6724062,0.0627
"a001",2021/06/01 8:01:50,1269,20.3873,0.8577382,0.03782
"a001",2021/06/01 8:01:50,1270,20.96448,0.902565865,0.06738
"a001",2021/06/01 8:01:50,1271,21.38288,0.85055,0.07963
"a001",2021/06/01 8:01:50,1272,21.70164,0.804,0.07918
"a001",2021/06/01 8:01:50,1273,21.23155,0.727,0.08119
"a001",2021/06/01 8:01:50,1274,21.80897,1.24583,0.04449
"a001",2021/06/01 8:01:50,1275,21.93834,1.34294,0.06143
"a001",2021/06/01 8:01:50,1276,22.01576,0.9834,0.08266
"a001",2021/06/01 8:01:50,1277,21.49187,1.2572051,0.08453
"a001",2021/06/01 8:01:50,1278,21.63387,0.7793164,0.06777
"a001",2021/06/01 8:01:50,1279,20.8289,1.06154,0.08303
"a001",2021/06/01 8:01:50,1280,20.20198,1.51398,0.06188
"a001",2021/06/01 8:01:50,1281,21.12293,0.9237111,0.03484
"a001",2021/06/01 8:01:50,1282,21.01105,0.969286,0.06702
"a001",2021/06/01 8:01:50,1283,20.40808,2.1056783,0.04365
"a001",2021/06/01 8:01:50,1284,20.30975,0.69906,0.06939
"a001",2021/06/01 8:01:50,1285,21.11317,1.37407,0.10079
"a001",2021/06/01 8:01:50,1286,21.01269,2.730344,0.13433
"a001",2021/06/01 8:01:50,1287,21.49407,0.5632256,0.06796
"a001",2021/06/01 8:01:50,1288,21.00211,0.945975,0.0596
"a001",2021/06/01 8:01:50,1289,21.35136,1.3980658,0.04765
"a001",2021/06/01 8:01:50,1290,21.17261,1.0801016,0.05593
"a001",2021/06/01 8:01:50,1291,21.5858,1.53789,0.09118
"a001",2021/06/01 8:01:50,1292,21.04084,1.2502,0.04805
"a001",2021/06/01 8:01:50,1293,20.99075,1.31019,0.02939
"a001",2021/06/01 8:01:50,1294,21.05151,1.4996678,0.05038
"a001",2021/06/01 8:01:50,1295,21.16256,1.3824325,0.09212
"a001",2021/06/01 8:01:50,1296,21.8072,2.03668,0.07286
"a001",2021/06/01 8:01:50,1297,20.68356,1.333211,0.06502
"a001",2021/06/01 8:01:50,1298,19.71974,0.70869,0.03174
"a001",2021/06/01 8:01:50,1299,22.07984,1.33285107,0.10537
"a001",2021/06/01 8:01:50,1300,20.86638,0.5529644,0.01808
"a001",2021/06/01 8:01:50,1301,20.69062,1.45411,0.02213
"a001",2021/06/01 8:01:50,1302,20.4124,0.81959,0.06217
"a001",2021/06/01 8:01:50,1303,20.58312,1.26856,0.10432
"a001",2021/06/01 8:01:50,1304,0,0,0
"a001",2021/06/01 8:01:50,1305,20.81327,1.3398794,0.06518
"a001",2021/06/01 8:01:50,1306,21.14477,1.27812,0.0611
"a001",2021/06/01 8:01:50,1307,22.04018,0.957023,0.05016
"a001",2021/06/01 8:01:50,1308,21.89203,0.8313036,0.06299
"a001",2021/06/01 8:01:50,1309,21.23796,0.7444,0.07889
"a001",2021/06/01 8:01:50,1310,20.55409,1.7079815,0.05112
"a001",2021/06/01 8:01:50,1311,21.92791,0.65308771,0.04864
"a001",2021/06/01 8:01:50,1312,0,0,0
"a001",2021/06/01 8:01:50,1313,21.46233,0.53986,0.0773
"a001",2021/06/01 8:01:50,1314,20.99899,1.19799,0.10368
"a001",2021/06/01 8:01:50,1315,20.66546,0.77689,0.05509
"a001",2021/06/01 8:01:50,1316,20.83418,84.84949976,0.31656
"a001",2021/06/01 8:01:50,1317,21.29344,1.6869768,0.05921
"a001",2021/06/01 8:01:50,1318,21.2081,0.81433,0.04733
"a001",2021/06/01 8:01:50,1319,21.21812,1.05935,0.07221
"a001",2021/06/01 8:01:50,1320,20.30667,1.0156787,0.09225
"a001",2021/06/01 8:01:50,1321,20.04048,1.7933523,0.03443
"a001",2021/06/01 8:01:50,1322,20.90983,1.10046,0.06239
"a001",2021/06/01 8:01:50,1323,20.49649,2.7102077,0.06976
"a001",2021/06/01 8:01:50,1324,20.57315,3.310685,0.04638
"a001",2021/06/01 8:01:50,1325,21.1918,1.839758,0.03265
"a001",2021/06/01 8:01:50,1326,21.07129,1.25257,0.09152
"a001",2021/06/01 8:01:50,1327,20.89592,1.655647,0.07678
"a001",2021/06/01 8:01:50,1328,21.17813,1.0294933,0.0318
"a001",2021/06/01 8:01:50,1329,20.52649,3.116718,0.17195
"a001",2021/06/01 8:01:50,1330,21.48437,1.1607,0.18484
"a001",2021/06/01 8:01:50,1331,21.63366,1.1726593,0.09835
"a001",2021/06/01 8:01:50,1332,20.2697,0.8664341,0.05493
"a001",2021/06/01 8:01:50,1333,20.44836,11.881629,0.19365
"a001",2021/06/01 8:01:50,1334,19.41301,1.48791,0.0296
"a001",2021/06/01 8:01:50,1335,20.52034,1.0676583,0.08918
"a001",2021/06/01 8:01:50,1336,20.82781,1.58392,0.04188
"a001",2021/06/01 8:01:50,1337,20.31678,8.85364,0.1798
"a001",2021/06/01 8:01:50,1338,20.12412,1.46173,0.09578
"a001",2021/06/01 8:01:50,1339,20.05272,1.37008,0.11025
"a001",2021/06/01 8:01:50,1340,20.2139,1.9300858,0.07111
"a001",2021/06/01 8:01:50,1341,28.16078,36.5276,0.30653
"a001",2021/06/01 8:01:50,1342,21.89144,10.703379,0.18472
"a001",2021/06/01 8:01:50,1343,20.50859,1.59134,0.06318
"a001",2021/06/01 8:01:50,1344,20.64506,1.6058618,0.04642
"a001",2021/06/01 8:01:50,1345,21.3975,2.44461,0.08477
"a001",2021/06/01 8:01:50,1346,20.79362,1.69813,0.14125
"a001",2021/06/01 8:01:50,1347,21.65575,1.8846721,0.03279
"a001",2021/06/01 8:01:50,1348,21.61583,2.504231,0.05873
"a001",2021/06/01 8:01:50,1349,21.32799,1.6626,0.04707
"a001",2021/06/01 8:01:50,1350,21.29538,1.18332,0.03993
"a001",2021/06/01 8:01:50,1351,24.59103,0.97621214,0.11386
"a001",2021/06/01 8:01:50,1352,21.22954,0.9470667,0.12544
"a001",2021/06/01 8:01:50,1353,23.92034,3.7534649,0.28884
"a001",2021/06/01 8:01:50,1354,22.62435,1.6084147,0.06995
"a001",2021/06/01 8:01:50,1355,21.47816,1.6527559,0.06833
"a001",2021/06/01 8:01:50,1356,0,0,0
"a001",2021/06/01 8:01:50,1357,20.81164,0.951245,0.06502
"a001",2021/06/01 8:01:50,1358,21.43413,1.2627,0.14459
"a001",2021/06/01 8:01:50,1359,21.72555,1.51906,0.07477
"a001",2021/06/01 8:01:50,1360,21.79315,1.52487,0.084
"a001",2021/06/01 8:01:50,1361,22.09223,4.488101,0.21772
"a001",2021/06/01 8:01:50,1362,22.06034,1.10475,0.06473
"a001",2021/06/01 8:01:50,1363,21.37638,1.21071,0.07666
"a001",2021/06/01 8:01:50,1364,21.57176,1.15647,0.06592
"a001",2021/06/01 8:01:50,1365,21.616,1.507968,0.04276
"a001",2021/06/01 8:01:50,1366,21.71334,1.4852522,0.05964
"a001",2021/06/01 8:01:50,1367,21.84543,1.33556,0.07892
"a001",2021/06/01 8:01:50,1368,0,0,0
"a001",2021/06/01 8:01:50,1369,20.08665,22.4605436,0.18108
"a001",2021/06/01 8:01:50,1370,19.91533,0.9515213,0.06745
"a001",2021/06/01 8:01:50,1371,19.70929,0.88633,0.05354
"a001",2021/06/01 8:01:50,1372,20.13978,1.6488111,0.04711
"a001",2021/06/01 8:01:50,1373,19.85592,1.2303166,0.10192
"a001",2021/06/01 8:01:50,1374,20.17617,1.2190008,0.03819
"a001",2021/06/01 8:01:50,1375,20.00233,1.1894,0.05171
"a001",2021/06/01 8:01:50,1376,20.43809,1.34159,0.08456
"a001",2021/06/01 8:01:50,1377,19.92112,1.5019711,0.12044
"a001",2021/06/01 8:01:50,1378,20.89794,1.598323,0.11992
"a001",2021/06/01 8:01:50,1379,21.89297,1.5780158,0.0529
"a001",2021/06/01 8:01:50,1380,21.57306,1.3679328,0.1337
"a001",2021/06/01 8:01:50,1381,21.08263,0.793932,0.04496
"a001",2021/06/01 8:01:50,1382,21.61139,1.015687,0.0469
"a001",2021/06/01 8:01:50,1383,21.66607,1.23110782,0.064
"a001",2021/06/01 8:01:50,1384,21.34728,1.0873991,0.06627
"a001",2021/06/01 8:01:50,1385,21.15716,0.91992,0.06076
"a001",2021/06/01 8:01:50,1386,21.20344,2.0771606,0.05595
"a001",2021/06/01 8:01:50,1387,21.49421,1.4273301,0.11721
"a001",2021/06/01 8:01:50,1388,19.94191,1.8389837,0.09917
"a001",2021/06/01 8:01:50,1389,21.84052,0.95646,0.07037
"a001",2021/06/01 8:01:50,1390,21.43194,2.1079657,0.05117
"a001",2021/06/01 8:01:50,1391,21.4673,0.605432,0.02877
"a001",2021/06/01 8:01:50,1392,31.22021,130.355244,10.55867
"a001",2021/06/01 8:01:50,1393,20.62853,2.211381,0.06366
"a001",2021/06/01 8:01:50,1394,20.52411,1.589509,0.02205
"a001",2021/06/01 8:01:50,1395,20.79437,2.2651178,0.07876
"a001",2021/06/01 8:01:50,1396,20.8367,1.1481795,0.05421
"a001",2021/06/01 8:01:50,1397,21.04096,0.739014,0.06392
"a001",2021/06/01 8:01:50,1398,20.89951,0.65897,0.0332
"a001",2021/06/01 8:01:50,1399,21.11691,2.07053,0.02898
"a001",2021/06/01 8:01:50,1400,20.43917,1.09605,0.03669
"a001",2021/06/01 8:01:50,1401,20.85066,1.061,0.0532
"a001",2021/06/01 8:01:50,1402,20.56538,0.9729627,0.04258
"a001",2021/06/01 8:01:50,1403,20.79872,0.72635,0.03434
"a001",2021/06/01 8:01:50,1404,20.74183,0.73551,0.06235
"a001",2021/06/01 8:01:50,1405,20.35405,0.90723,0.05314
"a001",2021/06/01 8:01:50,1406,20.76945,0.65984,0.08373
"a001",2021/06/01 8:01:50,1407,20.47285,0.9626,0.04853
"a001",2021/06/01 8:01:50,1408,20.66788,0.99478,0.07321
"a001",2021/06/01 8:01:50,1409,20.92045,0.8192,0.09332
"a001",2021/06/01 8:01:50,1410,20.4018,1.0182401,0.04877
"a001",2021/06/01 8:01:50,1411,20.47296,1.63434,0.03084
"a001",2021/06/01 8:01:50,1412,20.4288,0.6623,0.04703
"a001",2021/06/01 8:01:50,1413,21.06753,0.72948,0.04317
"a001",2021/06/01 8:01:50,1414,21.94311,1.24851,0.06837
"a001",2021/06/01 8:01:50,1415,21.25835,1.60485,0.03765
"a001",2021/06/01 8:01:50,1416,21.31151,1.1282679,0.0632
"a001",2021/06/01 8:01:50,1417,21.74334,1.35236,0.02597
"a001",2021/06/01 8:01:50,1418,21.35186,1.0019682,0.06178
"a001",2021/06/01 8:01:50,1419,21.40987,1.1241,0.0652
"a001",2021/06/01 8:01:50,1420,21.12128,1.27797,0.07808
"a001",2021/06/01 8:01:50,1421,21.65584,1.4284591,0.02127
"a001",2021/06/01 8:01:50,1422,20.45171,1.005393,0.04978
"a001",2021/06/01 8:01:50,1423,20.84895,1.007296,0.0362
"a001",2021/06/01 8:01:50,1424,20.78468,0.7761,0.06658
"a001",2021/06/01 8:01:50,1425,21.592,1.30147084,0.06273
"a001",2021/06/01 8:01:50,1426,20.68239,1.0618769,0.09309
"a001",2021/06/01 8:01:50,1427,20.7237,1.1928277,0.0723
"a001",2021/06/01 8:01:50,1428,21.55421,1.11611,0.09816
"a001",2021/06/01 8:01:50,1429,20.11498,1.5741198,0.07708
"a001",2021/06/01 8:01:50,1430,20.73936,0.993813,0.07159
"a001",2021/06/01 8:01:50,1431,21.43669,1.02801,0.05807
"a001",2021/06/01 8:01:50,1432,21.56612,0.71338862,0.12565
"a001",2021/06/01 8:01:50,1433,21.35985,1.0493198,0.10492
"a001",2021/06/01 8:01:50,1434,21.49434,0.686671,0.16586
"a001",2021/06/01 8:01:50,1435,20.87207,2.667559,0.10666
"a001",2021/06/01 8:01:50,1436,0,0,0
"a001",2021/06/01 8:01:50,1437,21.41561,1.2494,0.02187
"a001",2021/06/01 8:01:50,1438,21.02898,0.9862444,0.08471
"a001",2021/06/01 8:01:50,1439,20.97995,1.4578921,0.04633
"a001",2021/06/01 8:01:50,1440,21.06349,0.96942,0.06635
"a001",2021/06/01 8:01:50,1441,20.46899,0.5956747,0.04353
"a001",2021/06/01 8:01:50,1442,20.91553,0.98642,0.05029
"a001",2021/06/01 8:01:50,1443,20.92674,0.92429,0.04261
"a001",2021/06/01 8:01:50,1444,20.80474,1.16986,0.02648
"a001",2021/06/01 8:01:50,1445,20.07581,0.84568966,0.08913
"a001",2021/06/01 8:01:50,1446,20.58074,0.89518,0.11757
"a001",2021/06/01 8:01:50,1447,20.7823,0.78918,0.06324
"a001",2021/06/01 8:01:50,1448,20.27832,0.9817305,0.0475
"a001",2021/06/01 8:01:50,1449,20.33457,0.63675776,0.04775
"a001",2021/06/01 8:01:50,1450,21.28316,1.6200199,0.09465
"a001",2021/06/01 8:01:50,1451,21.61213,0.8743607,0.06812
"a001",2021/06/01 8:01:50,1452,20.84835,1.09272,0.04743
"a001",2021/06/01 8:01:50,1453,20.71837,1.09756,0.06015
"a001",2021/06/01 8:01:50,1454,20.94244,0.98999,0.0313
"a001",2021/06/01 8:01:50,1455,21.80506,0.8778179,0.0875
"a001",2021/06/01 8:01:50,1456,21.18817,0.8103916,0.06823
"a001",2021/06/01 8:01:50,1457,0,0,0
"a001",2021/06/01 8:01:50,1458,21.50997,2.8489152,0.05335
"a001",2021/06/01 8:01:50,1459,21.05593,1.4975898,0.13033
"a001",2021/06/01 8:01:50,1460,20.01739,0.493892,0.05697
"a001",2021/06/01 8:01:50,1461,20.46987,1.1609153,0.11212
"a001",2021/06/01 8:01:50,1462,21.24779,0.72894,0.11694
"a001",2021/06/01 8:01:50,1463,21.05142,2.9052312,0.05823
"a001",2021/06/01 8:01:50,1464,21.607,1.08052,0.04645
"a001",2021/06/01 8:01:50,1465,20.07701,1.4014112,0.0363
"a001",2021/06/01 8:01:50,1466,20.898,1.340696,0.04527
"a001",2021/06/01 8:01:50,1467,20.43587,1.37423,0.12178
"a001",2021/06/01 8:01:50,1468,21.1522,1.70884662,0.06687
"a001",2021/06/01 8:01:50,1469,21.29555,0.85117,0.04022
"a001",2021/06/01 8:01:50,1470,21.23848,1.59987,0.04262
"a001",2021/06/01 8:01:50,1471,20.04589,1.07416,0.06086
"a001",2021/06/01 8:01:50,1472,20.16654,0.84979,0.06373
"a001",2021/06/01 8:01:50,1473,0,0,0
"a001",2021/06/01 8:01:50,1474,21.01871,0.7613859,0.07691
"a001",2021/06/01 8:01:50,1475,21.1872,1.0667264,0.03726
"a001",2021/06/01 8:01:50,1476,20.88064,0.95366,0.04382
"a001",2021/06/01 8:01:50,1477,21.11093,1.83458,0.06254
"a001",2021/06/01 8:01:50,1478,20.17969,1.6278664,0.11567
"a001",2021/06/01 8:01:50,1479,19.62092,1.1441,0.06655
"a001",2021/06/01 8:01:50,1480,19.64072,1.30165,0.04505
"a001",2021/06/01 8:01:50,1481,20.52075,1.33064,0.04845
"a001",2021/06/01 8:01:50,1482,20.39956,2.1372707,0.05598
"a001",2021/06/01 8:01:50,1483,19.98796,1.27266,0.01797
"a001",2021/06/01 8:01:50,1484,19.32958,1.6565934,0.03259
"a001",2021/06/01 8:01:50,1485,20.31041,1.1530347,0.03533
"a001",2021/06/01 8:01:50,1486,20.87962,1.83006,0.12287
"a001",2021/06/01 8:01:50,1487,21.04114,2.10589,0.0558
"a001",2021/06/01 8:01:50,1488,22.1388,1.32556,0.06958
"a001",2021/06/01 8:01:50,1489,21.15178,2.15574,0.07919
"a001",2021/06/01 8:01:50,1490,0,0,0
"a001",2021/06/01 8:01:50,1491,20.81587,4.384559,0.11574
"a001",2021/06/01 8:01:50,1492,21.45259,0.80745,0.04726
"a001",2021/06/01 8:01:50,1493,20.99167,1.6229,0.09145
"a001",2021/06/01 8:01:50,1494,21.25424,0.76917,0.0346
"a001",2021/06/01 8:01:50,1495,24.60845,1.3255,0.06128
"a001",2021/06/01 8:01:50,1496,22.69843,3.13313,0.20074
"a001",2021/06/01 8:01:50,1497,22.69378,1.292456,0.07645
"a001",2021/06/01 8:01:50,1498,22.53708,1.7856134,0.44776
"a001",2021/06/01 8:01:50,1499,0,0,0
"a001",2021/06/01 8:01:50,1500,21.60038,1.3514,0.0677
"a001",2021/06/01 8:01:50,1501,21.46837,1.84723729,0.06073
"a001",2021/06/01 8:01:50,1502,21.83609,1.9960929,0.06223
"a001",2021/06/01 8:01:50,1503,27.63424,124.13342,3.64262
"a001",2021/06/01 8:01:50,1504,22.32171,1.2926627,0.12926
"a001",2021/06/01 8:01:50,1505,22.62644,2.985115,0.07424
"a001",2021/06/01 8:01:50,1506,21.59385,0.96781,0.05664
"a001",2021/06/01 8:01:50,1507,22.66701,7.053657,0.25984
"a001",2021/06/01 8:01:50,1508,21.31249,2.099208,0.18498
"a001",2021/06/01 8:01:50,1509,21.88866,1.7529907,0.0366
"a001",2021/06/01 8:01:50,1510,21.27173,0.616774,0.05548
"a001",2021/06/01 8:01:50,1511,22.4873,1.9800215,0.14101
"a001",2021/06/01 8:01:50,1512,0,0,0
"a001",2021/06/01 8:01:50,1513,20.358,0.8732254,0.07146
"a001",2021/06/01 8:01:50,1514,20.53419,0.6437,0.08618
"a001",2021/06/01 8:01:50,1515,19.9457,0.54429,0.04927
"a001",2021/06/01 8:01:50,1516,20.59936,1.9945336,0.0704
"a001",2021/06/01 8:01:50,1517,20.02153,1.8654845,0.04352
"a001",2021/06/01 8:01:50,1518,19.95582,1.04987,0.07275
"a001",2021/06/01 8:01:50,1519,20.53057,0.8601769,0.02965
"a001",2021/06/01 8:01:50,1520,20.90453,1.14858,0.04054
"a001",2021/06/01 8:01:50,1521,20.75797,0.7428,0.04757
"a001",2021/06/01 8:01:50,1522,20.49822,1.0463264,0.04229
"a001",2021/06/01 8:01:50,1523,21.15451,1.2114,0.03881
"a001",2021/06/01 8:01:50,1524,20.87554,0.75293,0.03041
"a001",2021/06/01 8:01:50,1525,21.55542,1.24285,0.0392
"a001",2021/06/01 8:01:50,1526,20.13,1.08109,0.01415
"a001",2021/06/01 8:01:50,1527,20.53411,0.95615,0.06714
"a001",2021/06/01 8:01:50,1528,21.23944,1.69848714,0.06303
"a001",2021/06/01 8:01:50,1529,20.90248,0.81394,0.0623
"a001",2021/06/01 8:01:50,1530,21.44776,0.8524909,0.06868
"a001",2021/06/01 8:01:50,1531,21.36298,1.7463357,0.0707
"a001",2021/06/01 8:01:50,1532,20.89557,0.998937,0.05254
"a001",2021/06/01 8:01:50,1533,21.16264,1.3948195,0.05585
"a001",2021/06/01 8:01:50,1534,21.43548,1.4057759,0.05107
"a001",2021/06/01 8:01:50,1535,21.43484,6.504505,0.20879
"a001",2021/06/01 8:01:50,1536,20.56101,1.1511695,0.03902
"a001",2021/06/01 8:01:50,1537,20.80521,1.18078,0.03937
"a001",2021/06/01 8:01:50,1538,20.58836,0.820152,0.11028
"a001",2021/06/01 8:01:50,1539,20.89701,0.7997356,0.05821
"a001",2021/06/01 8:01:50,1540,21.25492,1.0576642,0.0293
"a001",2021/06/01 8:01:50,1541,21.57977,3.157256,0.02327
"a001",2021/06/01 8:01:50,1542,20.86157,0.7033459,0.04666
"a001",2021/06/01 8:01:50,1543,21.25662,1.19016,0.04325
"a001",2021/06/01 8:01:50,1544,20.6845,0.98682,0.03656
"a001",2021/06/01 8:01:50,1545,21.29,1.33219652,0.05753
"a001",2021/06/01 8:01:50,1546,22.69445,1.175,0.12427
"a001",2021/06/01 8:01:50,1547,21.4339,1.7696952,0.05952
"a001",2021/06/01 8:01:50,1548,21.08912,1.43289,0.19883
"a001",2021/06/01 8:01:50,1549,20.57198,0.3947688,0.0567
"a001",2021/06/01 8:01:50,1550,21.73567,2.0911207,0.06704
"a001",2021/06/01 8:01:50,1551,22.20204,0.92967,0.02368
"a001",2021/06/01 8:01:50,1552,20.6475,1.66092,0.05689
"a001",2021/06/01 8:01:50,1553,20.75743,0.68991,0.03424
"a001",2021/06/01 8:01:50,1554,20.8085,1.6175453,0.05236
"a001",2021/06/01 8:01:50,1555,20.91847,1.099682,0.04881
"a001",2021/06/01 8:01:50,1556,24.51308,33.26268,4.03231
"a001",2021/06/01 8:01:50,1557,21.06697,0.97918,0.07156
"a001",2021/06/01 8:01:50,1558,21.18761,1.14048,0.06284
"a001",2021/06/01 8:01:50,1559,21.90468,1.00825,0.07491
"a001",2021/06/01 8:01:50,1560,20.82201,0.71637634,0.07922
"a001",2021/06/01 8:01:50,1561,21.46465,1.1665486,0.0824
"a001",2021/06/01 8:01:50,1562,20.70481,1.60531,0.03245
"a001",2021/06/01 8:01:50,1563,21.63684,1.51269,0.05631
"a001",2021/06/01 8:01:50,1564,21.75278,0.61732,0.08869
"a001",2021/06/01 8:01:50,1565,21.85115,0.89371,0.11717
"a001",2021/06/01 8:01:50,1566,20.59849,0.65034702,0.05316
"a001",2021/06/01 8:01:50,1567,21.16568,0.9329549,0.10597
"a001",2021/06/01 8:01:50,1568,21.18592,1.4678794,0.05533
"a001",2021/06/01 8:01:50,1569,20.75002,1.10885,0.05954
"a001",2021/06/01 8:01:50,1570,21.13789,1.5513908,0.07299
"a001",2021/06/01 8:01:50,1571,20.41828,0.79759,0.13933
"a001",2021/06/01 8:01:50,1572,22.38976,1.07607457,0.04517
"a001",2021/06/01 8:01:50,1573,20.85987,1.62474753,0.0502
"a001",2021/06/01 8:01:50,1574,20.24385,1.39637,0.0557
"a001",2021/06/01 8:01:50,1575,20.83877,1.76170164,0.04344
"a001",2021/06/01 8:01:50,1576,21.25425,0.5532,0.05324
"a001",2021/06/01 8:01:50,1577,21.13917,1.41249,0.14011
"a001",2021/06/01 8:01:50,1578,20.97593,0.71391,0.07703
"a001",2021/06/01 8:01:50,1579,20.75917,0.93942,0.0486
"a001",2021/06/01 8:01:50,1580,20.09028,5.6947083,0.14895
"a001",2021/06/01 8:01:50,1581,20.96588,0.82186,0.19526
"a001",2021/06/01 8:01:50,1582,20.75587,2.3089191,0.05809
"a001",2021/06/01 8:01:50,1583,20.1095,1.3915905,0.07581
"a001",2021/06/01 8:01:50,1584,21.23016,1.21057,0.03777
"a001",2021/06/01 8:01:50,1585,20.21622,1.10137,0.0348
"a001",2021/06/01 8:01:50,1586,20.1598,1.5428537,0.03398
"a001",2021/06/01 8:01:50,1587,21.06779,0.7544,0.03128
"a001",2021/06/01 8:01:50,1588,20.8162,1.17312,0.06325
"a001",2021/06/01 8:01:50,1589,20.35405,1.0697,0.07442
"a001",2021/06/01 8:01:50,1590,20.45674,0.93949,0.0648
"a001",2021/06/01 8:01:50,1591,0,0,0
"a001",2021/06/01 8:01:50,1592,0,0,0
"a001",2021/06/01 8:01:50,1593,20.68846,1.30731,0.06885
"a001",2021/06/01 8:01:50,1594,21.7531,4.826845,0.0567
"a001",2021/06/01 8:01:50,1595,21.72699,0.9164943,0.11029
"a001",2021/06/01 8:01:50,1596,21.70661,1.3615332,0.06936
"a001",2021/06/01 8:01:50,1597,21.95603,1.3232611,0.0555
"a001",2021/06/01 8:01:50,1598,21.68536,1.1570458,0.07323
"a001",2021/06/01 8:01:50,1599,21.1368,1.477093,0.05311
"a001",2021/06/01 8:01:50,1600,21.9271,0.77455,0.05064
"a001",2021/06/01 8:01:50,1601,0,0,0
"a001",2021/06/01 8:01:50,1602,21.62303,1.2715761,0.09346
"a001",2021/06/01 8:01:50,1603,20.52193,1.6683961,0.04833
"a001",2021/06/01 8:01:50,1604,20.74326,1.35436,0.0645
"a001",2021/06/01 8:01:50,1605,20.87616,1.5339623,0.06932
"a001",2021/06/01 8:01:50,1606,20.93324,0.7224582,0.02046
"a001",2021/06/01 8:01:50,1607,20.10935,1.7123966,0.05659
"a001",2021/06/01 8:01:50,1608,20.65076,0.59734,0.07155
"a001",2021/06/01 8:01:50,1609,21.03489,0.7997416,0.05235
"a001",2021/06/01 8:01:50,1610,20.74109,2.2288633,0.05918
"a001",2021/06/01 8:01:50,1611,20.23774,0.9175,0.04198
"a001",2021/06/01 8:01:50,1612,20.92931,2.0542185,0.10172
"a001",2021/06/01 8:01:50,1613,21.61197,0.9598837,0.04412
"a001",2021/06/01 8:01:50,1614,20.94492,0.78634,0.02852
"a001",2021/06/01 8:01:50,1615,21.7234,1.1299,0.0486
"a001",2021/06/01 8:01:50,1616,0,0,0
"a001",2021/06/01 8:01:50,1617,20.93055,0.66905,0.07467
"a001",2021/06/01 8:01:50,1618,21.20486,0.79216,0.10663
"a001",2021/06/01 8:01:50,1619,20.80768,0.71854,0.04276
"a001",2021/06/01 8:01:50,1620,20.89485,2.5312461,0.08972
"a001",2021/06/01 8:01:50,1621,19.95073,1.78849,0.04513
"a001",2021/06/01 8:01:50,1622,20.01705,2.2173711,0.10582
